"year" "name" "acpp" "cc" "fstprp" "fstpp" "gctr" "stpp" "pcpi" "pi" "pop" "gstpp" "cpi" "inflation_factor" "racpp" "rfstpp" "rgctr" "rstpp" "rpi" "rpcpi" "rgstpp"
"2029" 2009 "Rhode Island" 7.735 44.7 57.8 4.47 124880200 3.46 40936 43131954 1053646 0.54 214.537 0.906228879426872 8.53537133454835 4.9325287479549 137802052.919543 3.81802001519551 47594989.4989862 45171.8113705328 0.59587595612878
"2030" 2009 "South Carolina" 3.967 85 27.2 1.08 26656877 0.07 31635 145201638 4589872 0.24 214.537 0.906228879426872 4.37748132956087 1.19175191225756 29415170.4995968 0.0772431794981751 160226231.249472 34908.399763211 0.264833758279458
"2031" 2009 "South Dakota" 5.437 49.7 46.7 2.54 61646193 1.53 39524 31898690 807067 0.22 214.537 0.906228879426872 5.99958809902255 2.80282394179093 68024970.732545 1.68831520903154 35199374.8203806 43613.7060926553 0.242764278422836
"2032" 2009 "Tennessee" 4.644 77 35.1 1.63 296801064 0.62 34635 218408222 6306019 0.32 214.537 0.906228879426872 5.1245332227075 1.79866260831465 327512255.168591 0.684153875555265 241007792.797475 38218.8217417042 0.353111677705943
"2033" 2009 "Texas" 5.529 42.3 43.8 2.42 1211322317 1.41 36695 910107802 24801761 0.34 214.537 0.906228879426872 6.101107706363 2.6704070626512 1336662673.74538 1.55589832989181 1004280290.17965 40491.9781669362 0.375181157562565
"2034" 2009 "Utah" 4.672 27.6 36.5 1.705 52419000 0.695 31619 86110566 2723421 0.22 214.537 0.906228879426872 5.15543049450677 1.88142315777698 57843003.230212 0.766914425017596 95020770.0889637 34890.7441793257 0.242764278422836
"2035" 2009 "Vermont" 6.657 48.9 48.8 3.25 61819885 1.99 40221 25130695 624817 0.4 214.537 0.906228879426872 7.34582637027645 3.58629047670099 68216635.3373078 2.19591324573384 27731068.3542699 44382.8274656586 0.441389597132429
"2036" 2009 "Virginia" 4.514 73.4 29 1.31 170247840 0.3 44232 350577657 7925937 0.22 214.537 0.906228879426872 4.98108160363947 1.44555093060871 187864063.775666 0.331042197849322 386853326.967152 48808.861650904 0.242764278422836
"2037" 2009 "Washington" 6.568 30.1 46.2 3.035 400186980 2.025 41844 278991093 6667426 0.42 214.537 0.906228879426872 7.24761718491449 3.34904356824231 441595924.699609 2.23453483548292 307859415.357015 46173.7657560234 0.463459076989051
"2038" 2009 "West Virginia" 4.515 115.8 34.6 1.56 115566000 0.55 31412 58042232 1847775 0.27 214.537 0.906228879426872 4.9821850776323 1.72141942881647 127524075.455516 0.60691069605709 64048093.4978675 34662.3250628097 0.29793797806439
"2039" 2009 "Wisconsin" 6.921 55.3 51 3.53 555223007 1.77 38012 215498897 5669264 0.35 214.537 0.906228879426872 7.63714350438386 3.89526319469369 612674148.445965 1.953148967311 237797428.323282 41945.2534154948 0.386215897490876
"2040" 2009 "Wyoming" 4.681 76.7 34.4 1.61 24459794 0.6 43549 24381004 559851 0.19 214.537 0.906228879426872 5.16536176044225 1.77659312845803 26990746.5490055 0.662084395698644 26903803.8331104 48055.1889138004 0.209660058637904
"2041" 2010 "Alabama" 4.726 71.5 30.4 1.435 143144386 0.425 33699 161256950 4785161 0.19 218.056 0.921093538794269 5.13085783468467 1.55793080676523 155407002.62362 0.461408078658693 175071198.752614 36585.8608063984 0.206276552812122
"2042" 2010 "Alaska" 7.607 43.8 39.6 3.01 61237633 2 48614 34711427 714021 0 218.056 0.921093538794269 8.25866177495689 3.26785486297098 66483620.1979675 2.17133213486444 37685018.4460506 52778.5702021499 0
"2043" 2010 "Arizona" 6.459 24.8 46.6 3.01 327381714 2 33559 215052605 6408208 0.42 218.056 0.921093538794269 7.0123171295447 3.26785486297098 355427217.987599 2.17133213486444 233475315.961404 36433.8675569578 0.455979748321532
"2044" 2010 "Arkansas" 5.454 63.2 39.6 2.16 206311982 1.15 31794 92913782 2922394 0.33 218.056 0.921093538794269 5.92122273177532 2.34503870565359 223985918.162087 1.24851597754705 100873340.314195 34517.66694794 0.358269802252632
"2045" 2010 "California" 5.374 26.3 35 1.88 845928927 0.87 43315 1617134250 37334079 0.39 218.056 0.921093538794269 5.83436944638075 2.04105220677257 918396331.503247 0.944529478666031 1755667781.70745 47025.6257108266 0.423409766298565
"2046" 2010 "Colorado" 5.097 41.4 36.3 1.85 176557976 0.84 39929 201569924 5048254 0.15 218.056 0.921093538794269 5.53363994570202 2.00848222474961 191683003.477712 0.911959496643064 218837626.701691 43349.5604065011 0.162849910114833
"2047" 2010 "Connecticut" 7.548 40.8 53.1 4.01 382087683 3 62129 222404940 3579717 0.45 218.056 0.921093538794269 8.19460747697839 4.3535209304032 414819632.216898 3.25699820229666 241457496.587299 67451.3471034963 0.488549730344499
"2048" 2010 "Delaware" 5.577 95 46.8 2.61 128799000 1.6 41089 36971906 899791 0 218.056 0.921093538794269 6.05475965806949 2.83358843599809 139832703.819202 1.73706570789155 40139143.7924937 44608.9330447224 0
"2049" 2010 "District of Columbia" 7.13 23.1 49.2 3.51 32258549 2.5 61866 37436702 605126 0.43 218.056 0.921093538794269 7.74079906079172 3.81068789668709 35022012.0338995 2.71416516858055 40643757.0379719 67165.8169277617 0.466836408995854
"2050" 2010 "Florida" 5.527 50 42.5 2.349 1242236429 1.339 38624 728063852 18849890 0.33 218.056 0.921093538794269 6.00047635469788 2.55022959239828 1348653938.69347 1.45370686429174 790434219.040393 41932.766188502 0.358269802252632
"2051" 2010 "Georgia" 4.573 55.3 30.2 1.38 201281850 0.37 34643 336504092 9713454 0.18 218.056 0.921093538794269 4.96475092636754 1.49821917305646 218524874.534982 0.401696444949921 365331074.23649 37610.7295740544 0.195419892137799
"2052" 2010 "Hawaii" 8.454 36.2 47.4 4.01 119926740 2.6 41722 56908597 1363980 0.34 218.056 0.921093538794269 9.17822093407198 4.3535209304032 130200392.195766 2.82273177532377 61783732.708075 45296.159665407 0.369126462926955
"2053" 2010 "Idaho" 4.705 46.4 33.6 1.58 40925442 0.57 31727 49842157 1570986 0.28 218.056 0.921093538794269 5.10805884726859 1.71535238654291 44431363.6740654 0.618829658436365 54111938.5825293 34444.927321422 0.303986498881021
"2054" 2010 "Illinois" 5.884 44.1 33.8 1.99 558323640 0.98 41699 535463835 12841249 0.37 218.056 0.921093538794269 6.38805914077118 2.16047547419012 606153030.593242 1.06395274608357 581334915.996625 45271.1893458561 0.401696444949921
"2055" 2010 "Indiana" 5.147 71.7 39 2.005 462532256 0.995 35080 227692069 6490590 0.36 218.056 0.921093538794269 5.58792324907363 2.1767604652016 502155575.432072 1.08023773709506 247197553.136735 38085.1656455222 0.390839784275599
"2056" 2010 "Iowa" 5.736 51.3 41.3 2.37 210730238 1.36 37946 115762598 3050694 0.34 218.056 0.921093538794269 6.22738056279121 2.57302857981436 228782668.778516 1.47650585170782 125679524.526397 41196.684594783 0.369126462926955
"2057" 2010 "Kansas" 4.997 45.2 36 1.8 100798776 0.79 39206 112083904 2858824 0.31 218.056 0.921093538794269 5.4250733389588 1.95419892137799 109433810.741901 0.857676193271453 121685691.27813 42564.6238397476 0.336556480903988
"2058" 2010 "Kentucky" 4.584 110.7 35.1 1.61 286428979 0.6 33031 143617957 4347937 0.27 218.056 0.921093538794269 4.97669325310929 1.74792236856587 310966223.229556 0.651399640459331 155921142.58884 35860.6358733536 0.293129838206699
"2059" 2010 "Louisiana" 4.561 74.3 30 1.37 120075428 0.36 37226 169191480 4544951 0.18 218.056 0.921093538794269 4.95172293355835 1.48736251238214 130361817.712001 0.390839784275599 183685448.734637 40415.0050262318 0.195419892137799
"2060" 2010 "Maine" 6.464 53 46.6 3.01 139402925 2 37529 49827077 1327695 0.32 218.056 0.921093538794269 7.01774545988186 3.26785486297098 151345025.373299 2.17133213486444 54095566.7382324 40743.9618446638 0.34741314157831
"2061" 2010 "Maryland" 6.252 35 48.1 3.01 399213000 2 49882 288737386 5788409 0.37 218.056 0.921093538794269 6.78758425358623 3.26785486297098 433412007.777819 2.17133213486444 313472382.379279 54155.194775654 0.401696444949921
"2062" 2010 "Massachusetts" 7.441 33.7 47.3 3.52 557284758 2.51 53058 348325560 6565036 0.46 218.056 0.921093538794269 8.07844120776314 3.82154455736141 605025151.657776 2.72502182925487 378165240.911326 57603.2702058187 0.499406391018821
"2063" 2010 "Michigan" 6.21 48.8 48.5 3.01 972127950 2 35204 347723348 9877369 0.37 218.056 0.921093538794269 6.74198627875408 3.26785486297098 1055406328.51744 2.17133213486444 377511439.777525 38219.7882378838 0.401696444949921
"2064" 2010 "Minnesota" 5.785 46.5 44.8 2.59 380217228 1.56 42121 223700193 5310903 0 218.056 0.921093538794269 6.28057820009539 2.81187511464945 412788942.692739 1.69363906519426 242863708.818138 45729.3404263125 0
"2065" 2010 "Mississippi" 4.811 70.3 35.1 1.69 141054278 0.68 30569 90800430 2970316 0.33 218.056 0.921093538794269 5.22313945041641 1.83477565396045 153137843.290751 0.738252925853909 98578945.7592545 33187.7260153355 0.358269802252632
"2066" 2010 "Missouri" 4.106 92.3 28.7 1.18 93970942 0.17 36733 220251923 5996052 0.17 218.056 0.921093538794269 4.45774487287669 1.28108595957002 102021063.054041 0.184563231463477 239120039.087794 39879.7716549877 0.184563231463477
"2067" 2010 "Montana" 6.121 47.3 44.3 2.71 78492027 1.7 35457 35125691 990643 0 218.056 0.921093538794269 6.64536199875261 2.94215504274131 85216130.2778736 1.84563231463477 38134770.8138093 38494.4617529442 0
"2068" 2010 "Nebraska" 4.979 55 33.1 1.65 63205440 0.64 40518 74149336 1830025 0.27 218.056 0.921093538794269 5.40553134974502 1.79134901126316 68620001.4851231 0.69482628315662 80501418.0178303 43989.0177202187 0.293129838206699
"2069" 2010 "Nevada" 5.02 48.1 36.1 1.81 101634480 0.8 36818 99534123 2703440 0.34 218.056 0.921093538794269 5.45004365850974 1.96505558205232 110341106.217119 0.868532853945775 108060819.892725 39972.0532707194 0.369126462926955
"2070" 2010 "New Hampshire" 5.964 97.1 46.8 2.79 229636416 1.78 47154 62087848 1316708 0 218.056 0.921093538794269 6.47491242616576 3.02900832813589 249308464.697949 1.93248560002935 67406669.7734894 51193.4977436989 0
"2071" 2010 "New Jersey" 7.293 31.1 50.9 3.71 732240000 2.7 51329 451895490 8803881 0.51 218.056 0.921093538794269 7.91776262978317 4.02782111017353 794968121.216568 2.93129838206699 490607599.518656 55726.1535752284 0.553689694390432
"2072" 2010 "New Mexico" 5.925 30.3 45.1 2.67 55792327 0.91 33109 68361950 2064741 0.3 218.056 0.921093538794269 6.4325714495359 2.89872840004403 60571836.2469824 0.987956121363319 74218249.418498 35945.3178266133 0.325699820229666
"2073" 2010 "New York" 9.653 24.1 55.5 5.36 1299942364 2.75 48151 934270262 19402920 0.39 218.056 0.921093538794269 10.4799345489232 5.8191701214367 1411303314.21242 2.9855816854386 1014305521.26441 52275.9068129288 0.423409766298565
"2074" 2010 "North Carolina" 4.591 61.5 31.8 1.46 249604191 0.45 35331 337729995 9558979 0.26 218.056 0.921093538794269 4.98429291558132 1.58507245845104 270986800.45757 0.488549730344499 366661995.525553 38357.6678284477 0.282273177532377
"2075" 2010 "North Dakota" 4.409 69.3 32.9 1.45 19736955 0.44 43660 29450250 674530 0.22 218.056 0.921093538794269 4.78670169130865 1.57421579777672 21427742.3179367 0.477693069670176 31973137.1023957 47400.1805040907 0.238846534835088
"2076" 2010 "Ohio" 5.505 59.3 41.1 2.26 855091219 1.25 36355 419569872 11540766 0.3 218.056 0.921093538794269 5.97659170121437 2.45360531239682 928343521.027552 1.35708258429027 455512772.94728 39469.3898814983 0.325699820229666
"2077" 2010 "Oklahoma" 5.337 71.2 38.2 2.04 235251213 1.03 35911 135011290 3759596 0 218.056 0.921093538794269 5.79419980188575 2.21475877756173 255404259.276369 1.11823604945519 146577176.273251 38987.3541475584 0
"2078" 2010 "Oregon" 5.411 44.7 40.5 2.19 202267007 1.18 35692 136986770 3837972 0 218.056 0.921093538794269 5.87453909087574 2.37760868767656 219594426.060975 1.28108595957002 148721887.876142 38749.5932787908 0
"2079" 2010 "Pennsylvania" 5.655 57 46.2 2.61 1087816000 1.6 42002 533929583 12712014 0.34 218.056 0.921093538794269 6.1394416113292 2.83358843599809 1181004918.80985 1.73706570789155 579669230.661335 45600.1461642881 0.369126462926955
"2080" 2010 "Rhode Island" 7.795 37.1 57.3 4.47 135251400 3.46 42748 45023318 1053219 0.55 218.056 0.921093538794269 8.46276699563415 4.85292732142202 146837855.552702 3.75640459331548 48880288.5958102 46410.0530505925 0.597116337087721
"2081" 2010 "South Carolina" 4.705 84.5 33.6 1.58 26912128 0.07 32161 149093360 4635894 0.28 218.056 0.921093538794269 5.10805884726859 1.71535238654291 29217584.1719925 0.0759966247202554 161865601.831456 34916.1063946876 0.303986498881021
"2082" 2010 "South Dakota" 5.885 48.6 43.2 2.54 60417938 1.53 41064 33520714 816299 0.24 218.056 0.921093538794269 6.38914480683861 2.75759181127784 65593705.1508236 1.6610690831713 36392301.7459001 44581.7913930366 0.260559856183733
"2083" 2010 "Tennessee" 4.784 72.6 34.1 1.63 283488219 0.62 35653 226633982 6356585 0.34 218.056 0.921093538794269 5.19382646659574 1.76963568991452 307773539.885094 0.673112961807976 246048823.984444 38707.2523021609 0.369126462926955
"2084" 2010 "Texas" 5.642 38.2 42.9 2.42 1249918085 1.41 37892 956561930 25244363 0.35 218.056 0.921093538794269 6.12532795245258 2.62731188318597 1356993651.95436 1.53078915507943 1038506828.79847 41138.0586271416 0.379983123601277
"2085" 2010 "Utah" 5.891 26.7 46 2.71 54495284 0.695 31682 87931071 2775426 0.27 218.056 0.921093538794269 6.3956588032432 2.94215504274131 59163680.6738819 0.754537916865392 95463780.0576732 34396.0723483876 0.293129838206699
"2086" 2010 "Vermont" 6.845 47.7 47.5 3.25 66469471 2.24 40915 25612435 625984 0.41 218.056 0.921093538794269 7.43138423157354 3.52841471915471 72163649.1848699 2.43189199104817 27806551.5838133 44420.0271489892 0.44512308764721
"2087" 2010 "Virginia" 4.616 68.9 28.4 1.31 162996600 0.3 45340 363888979 8025787 0.23 218.056 0.921093538794269 5.01143456726712 1.42222254833621 176959877.726822 0.325699820229666 395061916.812855 49224.0994973768 0.24970319550941
"2088" 2010 "Washington" 7.613 25.6 53 4.035 389057619 3.025 42195 284523758 6743060 0.5 218.056 0.921093538794269 8.26517577136148 4.380662582089 422386655.224273 3.28413985398246 308897789.438896 45809.6797153025 0.54283303371611
"2089" 2010 "West Virginia" 4.588 113 34 1.56 113101478 0.55 32082 59487163 1854225 0.27 218.056 0.921093538794269 4.98103591737902 1.69363906519426 122790436.841032 0.597116337087721 64583194.3169094 34830.3387753605 0.293129838206699
"2090" 2010 "Wisconsin" 7.021 48.2 50.3 3.53 648822851 2.52 38598 219627970 5690204 0.35 218.056 0.921093538794269 7.62246145944161 3.83240121803573 704404953.105331 2.73587848992919 238442634.488021 41904.5388707488 0.379983123601277
"2091" 2010 "Wyoming" 4.885 65.7 33 1.61 21445910 0.6 45449 25656916 564516 0.2 218.056 0.921093538794269 5.30347873940639 1.74792236856587 23283096.7722053 0.651399640459331 27854843.0961588 49342.4370987269 0.217133213486444
"2092" 2011 "Alabama" 4.845 68.4 29.6 1.435 138999738 0.425 34699 166595407 4801108 0.19 224.939 0.950168119762098 5.09909762202197 1.51025904800857 146289625.076879 0.447289265089647 175332558.033742 36518.800492578 0.199964612628313
"2093" 2011 "Alaska" 8.494 43.3 35.4 3.01 61478147 2 51405 37151409 722720 0 224.939 0.950168119762098 8.93947062981519 3.16786044216432 64702388.6840077 2.1048906592454 39099826.8909527 54100.9521692548 0
"2094" 2011 "Arizona" 6.492 27.1 46.4 3.01 328721247 2 34912 225838885 6468732 0.43 224.939 0.950168119762098 6.83247507991055 3.16786044216432 345961141.152899 2.1048906592454 237683079.765447 36742.9713477876 0.45255149173776
"2095" 2011 "Arkansas" 5.551 61.1 38.9 2.16 200418005 1.15 33791 99296630 2938538 0.33 224.939 0.950168119762098 5.8421240247356 2.27328191198503 210928993.334548 1.2103121290661 104504274.490773 35563.1801332806 0.34730695877549
"2096" 2011 "California" 5.395 26 34.8 1.88 843072021 0.87 45820 1727433579 37700034 0.39 224.939 0.950168119762098 5.67794255331445 1.97859721969067 887287211.037019 0.915627436771747 1818029402.45197 48223.045003312 0.410453678552852
"2097" 2011 "Colorado" 5.216 40.6 35.5 1.85 171531588 0.84 42946 219860916 5119480 0.15 224.939 0.950168119762098 5.48955483931199 1.94702385980199 180527618.673365 0.884054076883066 231391594.210768 45198.3171259764 0.157866799443405
"2098" 2011 "Connecticut" 8.005 36.3 55.1 4.41 389770000 3 63852 229211506 3589759 0.48 224.939 0.950168119762098 8.42482486362969 4.6412839036361 410211616.127039 3.15733598886809 241232578.985485 67200.7391870685 0.505173758218895
"2099" 2011 "Delaware" 5.621 87.6 46.4 2.61 125650238 1.6 43713 39687435 907916 0 224.939 0.950168119762098 5.91579519780918 2.74688231031524 132240006.14908 1.68391252739632 41768855.6104544 46005.542693797 0
"2100" 2011 "District of Columbia" 7.113 24.2 54.4 3.87 36360219 2.5 65776 40811859 620472 0 224.939 0.950168119762098 7.48604362960625 4.07296342563984 38267142.6706085 2.63111332405674 42952250.3977701 69225.6440012626 0
"2101" 2011 "Florida" 5.519 49.7 42.6 2.349 1250816674 1.339 40476 773315948 19105533 0.33 224.939 0.950168119762098 5.80844577418767 2.47219407928372 1316416166.7655 1.40922429636479 813872757.795349 42598.7771618083 0.34730695877549
"2102" 2011 "Georgia" 4.637 54.3 29.8 1.38 194648490 0.37 36666 359778107 9812280 0.19 224.939 0.950168119762098 4.88018899346045 1.45237455487932 204856894.21861 0.389404771960398 378646788.412645 38588.9604559458 0.199964612628313
"2103" 2011 "Hawaii" 8.788 32.9 47.9 4.21 135647918 3 42861 59072082 1378227 0.35 224.939 0.950168119762098 9.24888955672427 4.43079483771156 142762017.772143 3.15733598886809 62170136.811989 45108.8592729584 0.368355865367944
"2104" 2011 "Idaho" 4.845 45.5 32.6 1.58 40626245 0.57 33296 52744839 1584134 0.29 224.939 0.950168119762098 5.09909762202197 1.66286362080386 42756901.8103575 0.599893837884938 55511059.4672511 35042.2196951173 0.305209145590582
"2105" 2011 "Illinois" 5.871 45.3 33.9 1.99 570146571 0.98 43718 562292466 12861882 0.37 224.939 0.950168119762098 6.17890653021486 2.09436620594917 600048095.849346 1.03139642303024 591782079.723729 46010.8049204451 0.389404771960398
"2106" 2011 "Indiana" 5.199 69.6 38.6 2.005 448763368 0.995 37257 242797724 6516845 0.36 224.939 0.950168119762098 5.47166326870841 2.11015288589351 472298910.757352 1.04718310297458 255531330.666821 39210.9556457528 0.378880318664171
"2107" 2011 "Iowa" 5.781 49.1 41 2.37 204155253 1.36 40855 125236725 3065389 0.35 224.939 0.950168119762098 6.08418645054882 2.49429543120579 214862242.53779 1.43132564828687 131804806.323492 42997.6539417353 0.368355865367944
"2108" 2011 "Kansas" 5.112 41.2 35.2 1.8 95864364 0.79 42515 122014751 2869917 0.32 224.939 0.950168119762098 5.38010052503123 1.89440159332086 100892002.16905 0.831431810401931 128413854.835026 44744.713188909 0.336782505479263
"2109" 2011 "Kentucky" 4.736 103.7 34 1.61 270015864 0.6 34495 150669444 4367882 0.28 224.939 0.950168119762098 4.9843810810931 1.69443698069254 284176934.990838 0.631467197773619 158571352.654649 36304.101645335 0.294684692294355
"2110" 2011 "Louisiana" 4.642 78.8 29.5 1.37 128614885 0.36 38148 174541004 4575381 0.19 224.939 0.950168119762098 4.88545122010856 1.4418501015831 135360135.03821 0.378880318664171 183694864.487457 40148.6844344467 0.199964612628313
"2111" 2011 "Maine" 6.501 51.1 46.3 3.01 135831050 2 38934 51714022 1328257 0.33 224.939 0.950168119762098 6.84194708787716 3.16786044216432 142954754.190247 2.1048906592454 54426180.9299054 40975.9064635301 0.34730695877549
"2112" 2011 "Maryland" 6.288 34.6 47.9 3.01 399135000 2 52084 304387669 5844171 0.38 224.939 0.950168119762098 6.61777623266752 3.16786044216432 420067766.638955 2.1048906592454 320351380.63379 54815.5625480686 0.399929225256625
"2113" 2011 "Massachusetts" 7.514 34.2 46.8 3.52 561567069 2.51 55233 365190182 6611797 0.47 224.939 0.950168119762098 7.90807420678495 3.7046075602719 591018639.038957 2.64163777735297 384342701.469963 58129.7128910505 0.494649304922668
"2114" 2011 "Michigan" 6.335 46.4 47.5 3.01 916872910 2 37398 369367635 9876589 0.38 224.939 0.950168119762098 6.66724116315979 3.16786044216432 964958611.987072 2.1048906592454 388739242.369531 39359.3504372296 0.399929225256625
"2115" 2011 "Minnesota" 5.907 51.5 43.9 2.596 430295481 1.576 44621 238638075 5348119 0 224.939 0.950168119762098 6.21679456208128 2.73214807570052 452862469.336202 1.65865383948537 251153527.503901 46961.1630530944 0
"2116" 2011 "Mississippi" 4.948 67.9 34.2 1.69 137064421 0.68 31758 94576285 2977999 0.35 224.939 0.950168119762098 5.20749949097311 1.77863260706236 144252809.738889 0.715662824143434 99536369.4413152 33423.5587781576 0.368355865367944
"2117" 2011 "Missouri" 4.299 91.1 27.4 1.18 92748361 0.17 38117 229108112 6010587 0.18 224.939 0.950168119762098 4.52446247204798 1.24188548895478 97612579.36461 0.178915706035859 241123762.453074 40116.0586292284 0.189440159332086
"2118" 2011 "Montana" 6.189 45.5 43.8 2.71 76430979 1.7 37784 37698478 997746 0 224.939 0.950168119762098 6.51358414503488 2.85212684327751 80439426.8870405 1.78915706035859 39675587.104984 39765.594334464 0
"2119" 2011 "Nebraska" 5.107 53.5 32.3 1.65 62516160 0.64 44864 82656406 1842383 0.28 224.939 0.950168119762098 5.37483829838312 1.73653479387745 65794840.6179453 0.673565010958526 86991348.4580975 47216.9072681927 0.294684692294355
"2120" 2011 "Nevada" 5.23 45.7 34.6 1.81 98666160 0.8 37979 103259252 2718819 0.36 224.939 0.950168119762098 5.50428907392671 1.90492604661708 103840739.283806 0.841956263698158 108674717.507733 39970.8211737404 0.378880318664171
"2121" 2011 "New Hampshire" 5.93 92.9 45.4 2.69 218390304 1.78 49562 65339834 1318344 0 224.939 0.950168119762098 6.2410008046626 2.83107793668506 229843855.479681 1.8733526867284 68766603.1316223 52161.2954267601 0
"2122" 2011 "New Jersey" 7.372 32.5 50.3 3.71 771157800 2.7 53573 473742591 8842934 0.51 224.939 0.950168119762098 7.75862696997853 3.90457217290021 811601425.012114 2.84160238998128 498588177.341306 56382.6536438768 0.536747118107576
"2123" 2011 "New Mexico" 6.06 27.3 44.1 2.67 93300922 1.66 34729 72175501 2078226 0.31 224.939 0.950168119762098 6.37781869751355 2.8100290300926 98194119.6083916 1.74705924717368 75960768.9406283 36550.3738524667 0.326258052183036
"2124" 2011 "New York" 9.849 18.3 54.4 5.36 1543947044 4.35 50778 991352307 19523202 0.39 224.939 0.950168119762098 10.3655340514539 5.64110696677766 1624919855.64257 4.57813718385873 1043344105.51284 53441.0689475813 0.410453678552852
"2125" 2011 "North Carolina" 4.612 60.9 31.7 1.46 261362556 0.45 36474 352009519 9651025 0.27 224.939 0.950168119762098 4.85387786021988 1.53657018124914 275069801.400451 0.473600398330214 370470774.254282 38386.8909526583 0.284160238998128
"2126" 2011 "North Dakota" 4.506 69 32.2 1.45 20433411 0.44 48600 33306563 685326 0.23 224.939 0.950168119762098 4.74231865527988 1.52604572795291 21505047.9752111 0.463075945033987 35053336.6751341 51148.8430196631 0.24206242581322
"2127" 2011 "Ohio" 5.614 56.8 40.3 2.26 818437395 1.25 38814 448119917 11545442 0.31 224.939 0.950168119762098 5.90842808050182 2.3785264449473 861360613.956317 1.31555666202837 471621713.757561 40849.6130239754 0.326258052183036
"2128" 2011 "Oklahoma" 5.551 71 36.8 2.04 239314439 1.03 38455 145616058 3786626 0 224.939 0.950168119762098 5.8421240247356 2.1469884724303 251865363.636826 1.08401868951138 153252940.160168 40471.7851506408 0
"2129" 2011 "Oregon" 5.516 47 39.7 2.19 212364953 1.18 37387 144632521 3868509 0 224.939 0.950168119762098 5.8052884381988 2.30485527187371 223502502.960394 1.24188548895478 152217821.238007 39347.7735386038 0
"2130" 2011 "Pennsylvania" 5.768 56.4 45.2 2.61 1145644000 1.6 44018 561012102 12745202 0.35 224.939 0.950168119762098 6.07050466126372 2.74688231031524 1205727677.21027 1.68391252739632 590434566.611712 46326.5385193319 0.368355865367944
"2131" 2011 "Rhode Island" 7.854 36.3 56.9 4.47 132345000 3.46 44341 46640595 1051856 0.55 224.939 0.950168119762098 8.26590561885667 4.70443062341346 139285877.148916 3.64146084049453 49086676.3785737 46666.4783608 0.578844931292484
"2132" 2011 "South Carolina" 4.844 69.9 32.6 1.58 138031843 0.57 33803 157952965 4672733 0.29 224.939 0.950168119762098 5.09804517669235 1.66286362080386 145270968.504563 0.599893837884938 166236860.314307 35575.809477236 0.305209145590582
"2133" 2011 "South Dakota" 5.842 43.8 43.5 2.54 54607887 1.53 44634 36791498 824289 0.24 224.939 0.950168119762098 6.1483856156558 2.67321113724165 57471815.633714 1.61024135432273 38721040.2399228 46974.8448423795 0.252586879109447
"2134" 2011 "Tennessee" 4.925 71.7 33.1 1.63 282037904 0.62 37452 239633734 6398408 0.35 224.939 0.950168119762098 5.18329324839179 1.715485887285 296829474.841375 0.652516104366073 252201404.168348 39416.1824850293 0.368355865367944
"2135" 2011 "Texas" 5.731 38.7 42.2 2.42 1359519880 1.41 40812 1047017041 25654464 0.36 224.939 0.950168119762098 6.03156418406768 2.54691769768693 1430820348.23521 1.483947914768 1101928194.83583 42952.3987925615 0.378880318664171
"2136" 2011 "Utah" 5.999 22.3 45.2 2.71 104570910 1.7 33702 94918680 2816440 0.28 224.939 0.950168119762098 6.31361953240656 2.85212684327751 110055165.843895 1.78915706035859 99896721.4599514 35469.5124989442 0.294684692294355
"2137" 2011 "Vermont" 7.429 48.7 48.9 3.63 67896109 2.24 43435 27220129 626687 0.45 224.939 0.950168119762098 7.81861635376702 3.82037654653039 71456942.8166036 2.35747753835484 28647697.6377774 45712.9628921619 0.473600398330214
"2138" 2011 "Virginia" 4.658 67.1 28.1 1.31 160997100 0.3 47544 385615411 8110783 0.23 224.939 0.950168119762098 4.90229034538253 1.37870338180573 169440645.977798 0.315733598886809 405839138.337487 50037.4607515815 0.24206242581322
"2139" 2011 "Washington" 7.636 21.7 52.8 4.035 433534241 3.025 44197 301567633 6823229 0.5 224.939 0.950168119762098 8.03647253699892 4.24661690502758 456271087.171971 3.18364712210866 317383446.916222 46514.9262333344 0.526222664811349
"2140" 2011 "West Virginia" 4.63 107.9 33.7 1.56 109958145 0.55 34000 63067998 1854948 0.28 224.939 0.950168119762098 4.87282187615309 1.64181471421141 115724936.159225 0.578844931292484 66375619.9437536 35783.1412071717 0.294684692294355
"2141" 2011 "Wisconsin" 7.125 42.5 49.5 3.53 609094792 2.52 40749 232664321 5709720 0.36 224.939 0.950168119762098 7.49867297356172 3.71513201356812 641038969.137908 2.6521622306492 244866478.006286 42886.0947367953 0.378880318664171
"2142" 2011 "Wyoming" 4.857 70.5 33.1 1.61 23884954 0.6 49478 28092250 567768 0.2 224.939 0.950168119762098 5.11172696597744 1.69443698069254 25137608.285553 0.631467197773619 29565557.3110932 52072.8900190718 0.21048906592454
"2143" 2012 "Alabama" 4.841 67.2 29.6 1.435 137207735 0.425 35481 170881367 4816089 0.19 229.594 0.969831373344147 4.99158939693546 1.47963866651568 141475867.631384 0.438220510988963 176196988.153488 36584.710471528 0.195910346089184
"2144" 2012 "Alaska" 8.3 41.2 36.3 3.01 59586835 2 52638 38490699 731228 0 229.594 0.969831373344147 8.55818880284328 3.10363232488654 61440407.722153 2.06221416935983 39688032.4331821 54275.4147233813 0
